chosenVideoID,chosenVideoRating,notChosenVideoID,notChosenVideoRating,emotionName,confidenceRating,chosenVideoAvg,notChosenVideoAvg,chosenVideoVar,notChosenVideoVar,value_difference,summed_variability,summed_value,consistent_choice,subject_id
0095,6.16,0513,6.46,disgust,,6.16,6.46,0.3818376618407357,0.4525483399593908,0.2999999999999998,0.8343860018001266,12.620000000000001,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0282,3.285,0905,2.335,disgust,3.48,3.285,2.335,0.134350288425444,0.3181980515339465,0.9500000000000002,0.4525483399593905,5.62,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1137,5.23,1035,2.235,disgust,,5.23,2.235,0.08485281374238578,0.26162950903902266,2.9950000000000006,0.34648232278140845,7.465,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1487,4.495,0282,3.285,disgust,,4.495,3.285,0.33234018715767777,0.134350288425444,1.21,0.46669047558312177,7.78,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0909,2.835,1970,2.245,disgust,,2.835,2.245,0.30405591591021525,0.1767766952966369,0.5899999999999999,0.48083261120685217,5.08,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1916,5.355,0218,4.79,disgust,,5.355,4.79,0.9404520189781076,0.4808326112068521,0.5650000000000004,1.4212846301849598,10.145,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0829,3.3899999999999997,1970,2.245,disgust,,3.3899999999999997,2.245,0.42426406871192857,0.1767766952966369,1.1449999999999996,0.6010407640085654,5.635,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0079,3.06,2006,3.9050000000000002,disgust,,3.06,3.9050000000000002,0.3252691193458118,0.28991378028648457,0.8450000000000002,0.6151828996322963,6.965,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0829,3.3899999999999997,1960,4.585,disgust,,3.3899999999999997,4.585,0.42426406871192857,0.1767766952966369,1.1950000000000003,0.6010407640085654,7.975,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0829,3.3899999999999997,1576,4.295,disgust,4.41,3.3899999999999997,4.295,0.42426406871192857,1.1667261889578033,0.9050000000000002,1.590990257669732,7.685,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
