chosenVideoID,chosenVideoRating,notChosenVideoID,notChosenVideoRating,emotionName,confidenceRating,chosenVideoAvg,notChosenVideoAvg,chosenVideoVar,notChosenVideoVar,value_difference,summed_variability,summed_value,consistent_choice,subject_id
0255,1.75,0120,1.115,sadness,,1.75,1.115,0.2969848480983499,0.1626345596729059,0.635,0.4596194077712558,2.865,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1169,2.77,0490,3.31,sadness,,2.77,3.31,0.028284271247461926,0.5515432893255072,0.54,0.5798275605729691,6.08,0,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1101,6.04,1725,5.195,sadness,,6.04,5.195,0.7778174593052021,0.5868986283848344,0.8449999999999998,1.3647160876900366,11.235,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1169,5.745,1511,5.205,sadness,,5.745,5.205,0.37476659402886975,0.9970205614730321,0.54,1.371787155501902,10.95,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1703,5.595,1623,6.135,sadness,,5.595,6.135,0.24748737341529137,0.007071067811865324,0.54,0.2545584412271567,11.73,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
2119,5.695,0120,2.755,sadness,,5.695,2.755,0.5586143571373726,0.26162950903902266,2.9400000000000004,0.8202438661763953,8.45,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1725,5.195,0774,2.16,sadness,,5.195,2.16,0.5868986283848344,0.3676955262170047,3.035,0.954594154601839,7.355,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1703,5.595,1279,4.984999999999999,sadness,,5.595,4.984999999999999,0.24748737341529137,0.6010407640085658,0.6100000000000003,0.8485281374238571,10.579999999999998,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0300,5.035,1231,5.645,sadness,,5.035,5.645,0.898025612106915,0.37476659402887036,0.6099999999999994,1.2727922061357853,10.68,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0891,2.6799999999999997,1329,2.9450000000000003,sadness,,2.6799999999999997,2.9450000000000003,0.21213203435596445,0.3040559159102155,0.26500000000000057,0.5161879502661799,5.625,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
