VIDEO_ID,EMOTION_NAME,SUBJECT_ID,DURATION,RATING,AVERAGE_RATING,VARIANCE_RATING,PHASE
1698,joy,mBSfXeqynQOPUJd38F74FY1DZWK2,900,4.56,4.359999999999999,0.2828427124746186,1
648,anxiety,mBSfXeqynQOPUJd38F74FY1DZWK2,900,7.0,7.0,0.0,1
1206,joy,mBSfXeqynQOPUJd38F74FY1DZWK2,900,4.17,4.2,0.0424264068711932,1
1725,sadness,mBSfXeqynQOPUJd38F74FY1DZWK2,900,6.93,6.965,0.0494974746830585,1
95,disgust,mBSfXeqynQOPUJd38F74FY1DZWK2,2600,4.49,4.7,0.2969848480983499,1
1661,joy,mBSfXeqynQOPUJd38F74FY1DZWK2,900,5.95,5.65,0.4242640687119289,1
2062,sadness,mBSfXeqynQOPUJd38F74FY1DZWK2,2600,7.0,7.0,0.0,1
490,sadness,mBSfXeqynQOPUJd38F74FY1DZWK2,900,6.49,6.635,0.2050609665440988,1
1428,joy,mBSfXeqynQOPUJd38F74FY1DZWK2,2600,3.28,3.2,0.1131370849898474,1
1511,sadness,mBSfXeqynQOPUJd38F74FY1DZWK2,900,6.02,6.47,0.636396103067893,1
1485,sadness,mBSfXeqynQOPUJd38F74FY1DZWK2,2600,7.0,7.0,0.0,1
1679,anxiety,mBSfXeqynQOPUJd38F74FY1DZWK2,2600,7.0,7.0,0.0,1
1295,romance,mBSfXeqynQOPUJd38F74FY1DZWK2,2600,7.0,6.975,0.0353553390593272,1
1159,joy,mBSfXeqynQOPUJd38F74FY1DZWK2,2600,7.0,6.96,0.0565685424949238,1
1169,sadness,mBSfXeqynQOPUJd38F74FY1DZWK2,2600,6.95,6.975,0.0353553390593272,1
969,anxiety,mBSfXeqynQOPUJd38F74FY1DZWK2,900,6.7,6.225,0.6717514421272203,1
1054,romance,mBSfXeqynQOPUJd38F74FY1DZWK2,2600,7.0,7.0,0.0,1
911,anxiety,mBSfXeqynQOPUJd38F74FY1DZWK2,900,7.0,7.0,0.0,1
905,disgust,mBSfXeqynQOPUJd38F74FY1DZWK2,2600,3.49,3.93,0.6222539674441617,1
218,disgust,mBSfXeqynQOPUJd38F74FY1DZWK2,900,7.0,7.0,0.0,1
2060,joy,mBSfXeqynQOPUJd38F74FY1DZWK2,900,4.0,3.755,0.3464823227814084,1
1101,sadness,mBSfXeqynQOPUJd38F74FY1DZWK2,900,6.97,6.984999999999999,0.0212132034355966,1
2121,anxiety,mBSfXeqynQOPUJd38F74FY1DZWK2,900,7.0,7.0,0.0,1
1829,romance,mBSfXeqynQOPUJd38F74FY1DZWK2,2600,7.0,7.0,0.0,1
1503,joy,mBSfXeqynQOPUJd38F74FY1DZWK2,900,1.77,1.75,0.0282842712474619,1
59,disgust,mBSfXeqynQOPUJd38F74FY1DZWK2,2600,6.85,6.785,0.0919238815542511,1
194,joy,mBSfXeqynQOPUJd38F74FY1DZWK2,900,5.36,5.545,0.2616295090390226,1
1743,joy,mBSfXeqynQOPUJd38F74FY1DZWK2,2600,2.86,3.345,0.6858935777509513,1
774,sadness,mBSfXeqynQOPUJd38F74FY1DZWK2,2600,2.38,3.13,1.0606601717798212,1
1932,joy,mBSfXeqynQOPUJd38F74FY1DZWK2,2600,3.52,3.59,0.0989949493661167,1
1281,joy,mBSfXeqynQOPUJd38F74FY1DZWK2,2600,2.92,3.385,0.6576093065034893,1
1658,romance,mBSfXeqynQOPUJd38F74FY1DZWK2,2600,7.0,6.93,0.0989949493661164,1
1777,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,4.0,4.79,1.1172287142747452,1
548,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,5.97,6.415,0.6293250352560277,1
2006,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,5.06,4.805,0.360624458405139,1
1692,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,6.44,6.41,0.0424264068711932,1
2035,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.92,6.9350000000000005,0.0212132034355966,1
1191,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,5.03,5.52,0.6929646455628162,1
120,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,1.05,1.255,0.2899137802864844,1
1054,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,4.99,5.45,0.6505382386916236,1
774,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,3.02,3.535,0.7283199846221439,1
1167,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,4.88,4.75,0.1838477631085022,1
395,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,6.74,6.845000000000001,0.1484924240491749,1
1402,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,1.85,1.5750000000000002,0.3889087296526011,1
1238,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,4.15,5.005000000000001,1.2091525958289964,1
1174,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,5.97,6.385,0.5868986283848344,1
490,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.97,6.93,0.0565685424949238,1
1743,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,4.01,4.0600000000000005,0.0707106781186551,1
1683,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,4.96,5.55,0.8343860018001259,1
1642,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,4.23,4.550000000000001,0.4525483399593902,1
452,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.8,6.824999999999999,0.0353553390593272,1
218,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,6.95,6.915,0.0494974746830585,1
1028,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,2.97,4.17,1.697056274847714,1
911,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,5.03,5.27,0.3394112549695425,1
1114,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,5.06,5.914999999999999,1.2091525958289964,1
1037,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,6.9,6.890000000000001,0.0141421356237312,1
520,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,1.03,1.7000000000000002,0.9475230867899738,1
1989,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,5.0,5.425,0.6010407640085651,1
1137,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,4.12,5.135,1.4354267658086917,1
1035,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,1.14,1.515,0.5303300858899106,1
190,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,5.99,6.35,0.5091168824543141,1
69,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,4.21,4.795,0.8273149339882605,1
829,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,4.96,5.76,1.1313708498984758,1
271,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,5.84,6.045,0.2899137802864845,1
194,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,6.93,6.84,0.1272792206135783,1
877,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.91,6.95,0.0565685424949238,1
779,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,3.98,3.51,0.6646803743153546,1
1378,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,4.98,5.775,1.1242997820866103,1
2102,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,7.0,6.99,0.0141421356237306,1
1503,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,4.94,4.945,0.0070710678118653,1
969,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,4.97,5.915,1.3364318164425752,1
1283,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,5.06,5.775,1.0111626970967635,1
1295,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,4.99,5.12,0.1838477631085022,1
1271,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.83,6.85,0.0282842712474619,1
730,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.29,6.29,0.0,1
1171,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,5.0,5.32,0.4525483399593902,1
95,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.93,6.91,0.0282842712474619,1
1428,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,5.05,5.4350000000000005,0.5444722215136419,1
1534,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,2.27,3.455,1.6758430714121173,1
312,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,4.93,4.545,0.5444722215136413,1
1511,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,7.0,6.965,0.0494974746830585,1
46,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.98,6.92,0.0848528137423857,1
746,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.25,5.885,0.51618795026618,1
1404,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,3.12,2.49,0.8909545442950499,1
1485,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,7.0,6.965,0.0494974746830585,1
566,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,5.11,5.825,1.0111626970967629,1
1623,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,6.0,5.859999999999999,0.1979898987322334,1
2060,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,5.95,6.390000000000001,0.6222539674441617,1
103,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,1.76,1.485,0.3889087296526011,1
1012,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,5.89,6.415,0.7424621202458754,1
909,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,4.05,4.029999999999999,0.0282842712474619,1
277,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,4.03,4.8100000000000005,1.1030865786510138,1
648,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,5.02,5.27,0.3535533905932738,1
758,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,1.17,1.325,0.2192031021678297,1
9,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.94,6.955,0.0212132034355959,1
1329,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,3.94,4.28,0.4808326112068524,1
464,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.98,6.965,0.0212132034355966,1
282,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,5.92,6.234999999999999,0.4454772721475248,1
1716,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.04,6.02,0.0282842712474619,1
1487,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,5.01,4.925,0.120208152801713,1
1737,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,6.9,6.705,0.2757716446627539,1
307,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.87,6.875,0.0070710678118653,1
1086,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,7.0,7.0,0.0,1
1206,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,1.94,2.0700000000000003,0.1838477631085025,1
255,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,1.96,2.155,0.2757716446627536,1
2110,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,3.93,4.475,0.7707463914933363,1
1661,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.94,6.970000000000001,0.0424264068711925,1
864,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,4.94,4.99,0.0707106781186545,1
1159,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,6.06,5.529999999999999,0.7495331880577402,1
1626,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,5.16,5.359999999999999,0.2828427124746186,1
2062,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,6.86,6.76,0.1414213562373096,1
1343,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.84,6.895,0.0777817459305204,1
2130,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,3.84,4.69,1.2020815280171309,1
1960,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,4.6,4.25,0.494974746830583,1
2121,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,6.88,6.890000000000001,0.0141421356237312,1
2119,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.94,6.94,0.0,1
1848,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,4.99,5.43,0.6222539674441617,1
1580,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.01,6.415,0.5727564927611039,1
744,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,5.96,6.385,0.6010407640085651,1
1169,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,6.86,6.86,0.0,1
824,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,4.9,4.87,0.0424264068711932,1
1850,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,5.82,5.83,0.0141421356237306,1
83,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,6.79,6.82,0.0424264068711925,1
982,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,5.98,6.035,0.0777817459305198,1
489,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.72,6.795,0.1060660171779823,1
491,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,5.9,6.285,0.5444722215136413,1
1932,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,6.87,6.905,0.0494974746830585,1
905,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,5.03,5.890000000000001,1.2162236636408617,1
2007,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,6.94,6.970000000000001,0.0424264068711925,1
891,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,2.96,2.905,0.0777817459305201,1
2067,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,3.95,4.26,0.4384062043356595,1
1101,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.76,6.859999999999999,0.1414213562373096,1
1767,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.97,6.895,0.1060660171779817,1
1679,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,5.96,6.415,0.6434671708797584,1
1622,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,4.92,5.025,0.1484924240491749,1
1576,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,6.99,6.985,0.0070710678118653,1
1898,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,4.6,4.395,0.2899137802864839,1
1756,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,6.56,6.195,0.5161879502661794,1
1807,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,4.96,4.955,0.0070710678118653,1
460,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.96,6.970000000000001,0.0141421356237312,1
1725,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.95,6.87,0.1131370849898477,1
600,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,5.21,4.57,0.9050966799187806,1
79,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,2.89,2.91,0.0282842712474619,1
1970,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,1.12,1.085,0.0494974746830583,1
1365,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,1.81,2.88,1.5132085117392118,1
115,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,4.09,4.545,0.6434671708797584,1
1231,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,6.97,6.98,0.0141421356237312,1
1434,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,5.25,5.505,0.360624458405139,1
1658,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,5.11,5.550000000000001,0.6222539674441617,1
543,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,4.26,4.72,0.6505382386916236,1
1916,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,5.22,5.445,0.3181980515339465,1
1928,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,5.06,5.295,0.3323401871576777,1
1943,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,2.84,2.94,0.1414213562373096,1
1281,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,4.96,5.715,1.0677312395916867,1
300,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,2.96,3.235,0.388908729652601,1
417,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,6.21,6.54,0.4666904755831215,1
1492,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,4.84,4.635,0.2899137802864845,1
1829,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,4.97,5.369999999999999,0.5656854249492379,1
1279,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.11,6.45,0.4808326112068521,1
174,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.12,6.0600000000000005,0.0848528137423857,1
1259,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.89,6.895,0.0070710678118659,1
1752,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,7.0,6.984999999999999,0.0212132034355966,1
1909,romance,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,5.15,5.42,0.3818376618407357,1
1757,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,3.17,3.455,0.4030508652763322,1
377,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,6.9,6.875,0.0353553390593278,1
1160,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,3.35,3.945,0.8414570696119915,1
844,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,1.68,1.5299999999999998,0.2121320343559642,1
1703,sadness,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,6.93,6.93,0.0,1
522,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,5.06,5.664999999999999,0.8555992052357224,1
513,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,6.75,6.82,0.0989949493661164,1
1765,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.96,6.875,0.120208152801713,1
59,disgust,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.73,6.800000000000001,0.0989949493661164,1
1698,joy,snOvz0K4VLPYd0KR7UugW0wz9eh2,2600,5.78,6.390000000000001,0.8626702730475878,1
722,anxiety,snOvz0K4VLPYd0KR7UugW0wz9eh2,900,6.95,6.87,0.1131370849898477,1
779,romance,YK7iWwQXGAOIEExWPdESRPqcj972,2600,1.0,1.015,0.0212132034355964,1
2119,sadness,YK7iWwQXGAOIEExWPdESRPqcj972,2600,5.96,5.65,0.4384062043356595,1
69,romance,YK7iWwQXGAOIEExWPdESRPqcj972,900,1.27,1.25,0.0282842712474619,1
1683,joy,YK7iWwQXGAOIEExWPdESRPqcj972,2600,,5.71,,1
1167,sadness,YK7iWwQXGAOIEExWPdESRPqcj972,2600,4.85,3.33,2.1496046148071044,1
1404,disgust,YK7iWwQXGAOIEExWPdESRPqcj972,2600,1.61,1.3050000000000002,0.431335136523794,1
758,anxiety,YK7iWwQXGAOIEExWPdESRPqcj972,2600,3.96,3.285,0.9545941546018392,1
744,anxiety,YK7iWwQXGAOIEExWPdESRPqcj972,900,4.17,5.335,1.6475588001646555,1
1622,romance,YK7iWwQXGAOIEExWPdESRPqcj972,900,4.5,4.09,0.5798275605729688,1
2035,sadness,YK7iWwQXGAOIEExWPdESRPqcj972,2600,6.42,5.955,0.657609306503489,1
909,disgust,YK7iWwQXGAOIEExWPdESRPqcj972,2600,4.56,5.24,0.9616652224137048,1
1661,joy,YK7iWwQXGAOIEExWPdESRPqcj972,2600,2.91,2.97,0.0848528137423854,1
1767,anxiety,YK7iWwQXGAOIEExWPdESRPqcj972,900,6.93,6.96,0.0424264068711932,1
1580,joy,YK7iWwQXGAOIEExWPdESRPqcj972,2600,3.41,3.0650000000000004,0.4879036790187177,1
774,sadness,YK7iWwQXGAOIEExWPdESRPqcj972,900,3.75,2.655,1.548563850798539,1
1281,joy,YK7iWwQXGAOIEExWPdESRPqcj972,2600,1.63,1.63,0.0,1
513,disgust,YK7iWwQXGAOIEExWPdESRPqcj972,2600,6.85,6.725,0.1767766952966369,1
190,anxiety,YK7iWwQXGAOIEExWPdESRPqcj972,2600,6.99,6.995,0.0070710678118653,1
218,disgust,YK7iWwQXGAOIEExWPdESRPqcj972,2600,6.91,6.94,0.0424264068711925,1
1283,anxiety,YK7iWwQXGAOIEExWPdESRPqcj972,900,6.97,6.984999999999999,0.0212132034355966,1
1932,joy,YK7iWwQXGAOIEExWPdESRPqcj972,2600,4.51,5.125,0.8697413408594538,1
1295,romance,YK7iWwQXGAOIEExWPdESRPqcj972,900,6.31,4.57,2.4607315985291853,1
1174,disgust,YK7iWwQXGAOIEExWPdESRPqcj972,900,6.96,6.98,0.0282842712474619,1
2121,anxiety,YK7iWwQXGAOIEExWPdESRPqcj972,2600,6.99,6.995,0.0070710678118653,1
452,joy,YK7iWwQXGAOIEExWPdESRPqcj972,900,2.61,2.955,0.4879036790187177,1
1777,anxiety,YK7iWwQXGAOIEExWPdESRPqcj972,2600,7.0,6.625,0.5303300858899106,1
2062,sadness,YK7iWwQXGAOIEExWPdESRPqcj972,900,5.1,5.805,0.997020561473032,1
1171,joy,YK7iWwQXGAOIEExWPdESRPqcj972,900,1.0,1.19,0.268700576850888,1
1725,sadness,YK7iWwQXGAOIEExWPdESRPqcj972,900,5.49,5.65,0.2262741699796948,1
1752,sadness,YK7iWwQXGAOIEExWPdESRPqcj972,900,3.45,4.15,0.989949493661166,1
1679,anxiety,YK7iWwQXGAOIEExWPdESRPqcj972,900,7.0,7.0,0.0,1
2102,joy,YK7iWwQXGAOIEExWPdESRPqcj972,900,6.28,6.12,0.2262741699796954,1
1756,romance,YK7iWwQXGAOIEExWPdESRPqcj972,900,5.32,4.545,1.096015510839149,1
1035,disgust,YK7iWwQXGAOIEExWPdESRPqcj972,900,1.49,3.21,2.4324473272817237,1
1757,disgust,YK7iWwQXGAOIEExWPdESRPqcj972,2600,7.0,5.835,1.6475588001646555,1
566,disgust,YK7iWwQXGAOIEExWPdESRPqcj972,2600,6.96,6.98,0.0282842712474619,1
1909,romance,YK7iWwQXGAOIEExWPdESRPqcj972,900,3.52,3.745,0.3181980515339465,1
1114,anxiety,YK7iWwQXGAOIEExWPdESRPqcj972,2600,7.0,6.640000000000001,0.5091168824543141,1
1259,disgust,YK7iWwQXGAOIEExWPdESRPqcj972,900,6.97,6.85,0.1697056274847709,1
174,joy,YK7iWwQXGAOIEExWPdESRPqcj972,900,3.11,3.685,0.8131727983645296,1
1160,joy,YK7iWwQXGAOIEExWPdESRPqcj972,900,3.98,2.535,2.0435385976291225,1
1737,anxiety,YK7iWwQXGAOIEExWPdESRPqcj972,2600,5.3,5.574999999999999,0.388908729652601,1
490,sadness,YK7iWwQXGAOIEExWPdESRPqcj972,2600,6.62,6.025,0.8414570696119918,1
2110,romance,YK7iWwQXGAOIEExWPdESRPqcj972,900,5.86,5.44,0.5939696961967005,1
1137,disgust,YK7iWwQXGAOIEExWPdESRPqcj972,900,3.74,3.21,0.7495331880577404,1
1807,romance,YK7iWwQXGAOIEExWPdESRPqcj972,2600,3.96,4.18,0.3111269837220812,1
1231,sadness,YK7iWwQXGAOIEExWPdESRPqcj972,900,7.0,6.779999999999999,0.3111269837220812,1
982,joy,YK7iWwQXGAOIEExWPdESRPqcj972,2600,6.59,6.4,0.268700576850888,1
1378,romance,YK7iWwQXGAOIEExWPdESRPqcj972,900,6.23,5.6,0.8909545442950504,1
1169,sadness,YK7iWwQXGAOIEExWPdESRPqcj972,2600,6.95,6.59,0.5091168824543141,1
1943,sadness,YK7iWwQXGAOIEExWPdESRPqcj972,900,3.04,2.545,0.7000357133746822,1
1960,disgust,YK7iWwQXGAOIEExWPdESRPqcj972,2600,1.44,1.84,0.5656854249492382,1
1692,joy,YK7iWwQXGAOIEExWPdESRPqcj972,2600,2.18,2.655,0.6717514421272199,1
1012,joy,YK7iWwQXGAOIEExWPdESRPqcj972,900,6.5,6.375,0.1767766952966369,1
1511,sadness,YK7iWwQXGAOIEExWPdESRPqcj972,900,7.0,6.615,0.5444722215136413,1
648,anxiety,YK7iWwQXGAOIEExWPdESRPqcj972,2600,4.16,4.16,,1
969,anxiety,YK7iWwQXGAOIEExWPdESRPqcj972,900,6.22,5.91,0.4384062043356595,1
746,sadness,YK7iWwQXGAOIEExWPdESRPqcj972,900,3.52,4.445,1.308147545195113,1
911,anxiety,YK7iWwQXGAOIEExWPdESRPqcj972,900,7.0,7.0,0.0,1
1716,romance,YK7iWwQXGAOIEExWPdESRPqcj972,900,4.9,4.630000000000001,0.3818376618407357,1
46,anxiety,YK7iWwQXGAOIEExWPdESRPqcj972,2600,6.98,6.99,0.0141421356237306,1
1534,romance,YK7iWwQXGAOIEExWPdESRPqcj972,2600,2.96,3.7,1.0465180361560906,1
1626,romance,YK7iWwQXGAOIEExWPdESRPqcj972,2600,4.23,3.715,0.7283199846221442,1
2006,disgust,YK7iWwQXGAOIEExWPdESRPqcj972,2600,1.76,1.675,0.120208152801713,1
543,romance,YK7iWwQXGAOIEExWPdESRPqcj972,2600,4.73,4.95,0.3111269837220805,1
1765,disgust,YK7iWwQXGAOIEExWPdESRPqcj972,900,7.0,7.0,0.0,1
2060,joy,YK7iWwQXGAOIEExWPdESRPqcj972,900,7.0,6.895,0.1484924240491749,1
864,joy,YK7iWwQXGAOIEExWPdESRPqcj972,2600,5.89,5.925,0.0494974746830585,1
1989,romance,YK7iWwQXGAOIEExWPdESRPqcj972,2600,4.88,4.795,0.120208152801713,1
1206,joy,YK7iWwQXGAOIEExWPdESRPqcj972,2600,1.08,1.105,0.0353553390593272,1
59,disgust,YK7iWwQXGAOIEExWPdESRPqcj972,900,5.53,5.75,0.3111269837220805,1
1743,joy,YK7iWwQXGAOIEExWPdESRPqcj972,900,4.11,3.715,0.5586143571373728,1
1642,anxiety,YK7iWwQXGAOIEExWPdESRPqcj972,900,6.92,6.94,0.0282842712474619,1
2007,romance,YK7iWwQXGAOIEExWPdESRPqcj972,2600,6.74,5.965,1.0960155108391485,1
1054,romance,YK7iWwQXGAOIEExWPdESRPqcj972,2600,1.3,2.545,1.7606958851545034,1
1698,joy,YK7iWwQXGAOIEExWPdESRPqcj972,2600,4.38,4.17,0.2969848480983499,1
79,disgust,YK7iWwQXGAOIEExWPdESRPqcj972,2600,3.15,2.445,0.997020561473032,1
464,disgust,YK7iWwQXGAOIEExWPdESRPqcj972,900,6.96,6.975,0.0212132034355966,1
1848,joy,YK7iWwQXGAOIEExWPdESRPqcj972,900,1.0,1.15,0.2121320343559642,1
417,disgust,YK7iWwQXGAOIEExWPdESRPqcj972,900,2.61,3.47,1.216223663640862,1
600,sadness,YK7iWwQXGAOIEExWPdESRPqcj972,2600,2.78,3.855,1.520279579551077,1
491,anxiety,YK7iWwQXGAOIEExWPdESRPqcj972,900,6.98,6.99,0.0141421356237306,1
