VIDEO_ID,EMOTION_NAME,SUBJECT_ID,DURATION,RATING,AVERAGE_RATING,VARIANCE_RATING,PHASE
520,romance,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,1.46,1.48,0.0282842712474619,1
1777,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,900,5.39,5.609999999999999,0.3111269837220812,1
1829,romance,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.42,6.029999999999999,0.5515432893255073,1
730,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.51,6.3100000000000005,0.2828427124746186,1
1054,romance,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.41,6.34,0.098994949366117,1
1765,disgust,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.82,6.905,0.120208152801713,1
417,disgust,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.92,6.085,1.1808683245815343,1
1752,sadness,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.46,6.67,0.2969848480983499,1
1716,romance,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.59,6.755,0.2333452377915607,1
1295,romance,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.42,6.640000000000001,0.3111269837220812,1
2130,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.72,5.84,1.2445079348883237,1
2007,romance,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.46,6.29,0.240416305603426,1
1259,disgust,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.7,4.16,3.5921024484276614,1
2119,sadness,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.57,6.37,0.2828427124746193,1
190,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.38,6.59,0.2969848480983499,1
491,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,3.1,3.22,0.1697056274847712,1
277,romance,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.43,6.199999999999999,0.3252691193458118,1
1642,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,900,4.39,3.76,0.8909545442950497,1
746,sadness,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.44,5.6,1.1879393923934003,1
395,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.12,6.465,0.4879036790187174,1
2060,joy,vTreiIt2JuefuP24EEhz5QRXwyq2,900,2.54,2.395,0.2050609665440988,1
1035,disgust,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,2.08,1.845,0.3323401871576773,1
83,joy,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.25,5.675,0.8131727983645299,1
1329,sadness,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,4.58,3.165,2.001112190757929,1
1916,disgust,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.21,5.87,0.4808326112068521,1
1534,romance,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,2.44,2.805,0.5161879502661797,1
1283,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.14,6.42,0.3959797974644669,1
2006,disgust,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.09,4.69,1.979898987322333,1
194,joy,vTreiIt2JuefuP24EEhz5QRXwyq2,900,4.29,3.585,0.997020561473032,1
1159,joy,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,5.1,5.1,0.0,1
1622,romance,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.43,6.09,0.4808326112068521,1
1623,sadness,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,5.57,6.065,0.7000357133746815,1
969,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.88,6.085,1.1242997820866103,1
779,romance,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.05,5.755,0.4171930009000629,1
1960,disgust,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,2.78,2.87,0.1272792206135787,1
982,joy,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.87,5.984999999999999,1.2515790027001894,1
1932,joy,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.94,6.1850000000000005,1.0677312395916874,1
1485,sadness,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.77,6.465,0.4313351365237935,1
103,romance,vTreiIt2JuefuP24EEhz5QRXwyq2,900,2.07,2.0,0.0989949493661165,1
1191,joy,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,,3.51,,1
909,disgust,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,5.87,5.9,0.0424264068711925,1
543,romance,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.03,5.525,0.7141778489984135,1
1160,joy,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,1.13,1.14,0.0141421356237309,1
1492,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,900,7.0,6.21,1.1172287142747452,1
2110,romance,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.96,6.885,0.1060660171779823,1
1404,disgust,vTreiIt2JuefuP24EEhz5QRXwyq2,900,2.73,2.44,0.4101219330881976,1
1114,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,900,,5.93,,1
1737,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,5.98,6.09,0.1555634918610402,1
877,sadness,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.51,6.63,0.1697056274847715,1
1679,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,900,,5.79,,1
1698,joy,vTreiIt2JuefuP24EEhz5QRXwyq2,900,,4.98,,1
1943,sadness,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,1.07,2.115,1.4778531726798845,1
307,romance,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,3.38,3.475,0.134350288425444,1
1807,romance,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.82,6.37,0.636396103067893,1
46,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.86,6.785,0.1060660171779823,1
1626,romance,vTreiIt2JuefuP24EEhz5QRXwyq2,900,2.1,1.655,0.6293250352560273,1
1989,romance,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.63,6.57,0.0848528137423857,1
1725,sadness,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.62,6.525,0.1343502884254443,1
522,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,4.56,4.83,0.3818376618407357,1
1238,romance,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,5.3,5.385,0.120208152801713,1
1703,sadness,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.97,6.96,0.0141421356237306,1
1576,disgust,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.01,6.425,0.5868986283848344,1
1343,joy,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,3.76,4.279999999999999,0.7353910524340094,1
1281,joy,vTreiIt2JuefuP24EEhz5QRXwyq2,900,2.45,2.24,0.2969848480983502,1
1898,joy,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,5.71,4.74,1.371787155501902,1
255,sadness,vTreiIt2JuefuP24EEhz5QRXwyq2,900,3.36,2.53,1.1737972567696688,1
