rating_phase1,videoID,emotionName,durationBlackScreen_phase1,rating_phase2,durationBlackScreen_phase2,average_rating,variance_rating,subject_id
3.76,0218,disgust,2600,4.82,900,4.29,0.7495331880577407,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.8,0877,sadness,900,5.13,2600,4.965,0.23334523779156074,zLcfAt5xrpdA2kcYs0IcClMICgn2
2.37,0774,sadness,2600,2.41,900,2.39,0.028284271247461926,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.68,0909,disgust,900,4.22,2600,4.449999999999999,0.3252691193458118,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.46,0744,anxiety,2600,4.68,900,4.57,0.15556349186104027,zLcfAt5xrpdA2kcYs0IcClMICgn2
3.52,1960,disgust,2600,4.21,900,3.865,0.48790367901871773,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.51,2110,romance,2600,4.81,900,4.66,0.21213203435596412,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.56,1035,disgust,2600,4.67,900,4.615,0.07778174593052045,zLcfAt5xrpdA2kcYs0IcClMICgn2
3.72,0174,joy,2600,4.3,900,4.01,0.41012193308819733,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.0,1909,romance,2600,5.19,900,5.095000000000001,0.1343502884254443,zLcfAt5xrpdA2kcYs0IcClMICgn2
3.08,0120,sadness,900,2.03,2600,2.5549999999999997,0.7424621202458751,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.97,1752,sadness,2600,4.98,900,4.975,0.007071067811865952,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.02,1487,disgust,2600,4.55,900,4.785,0.33234018715767716,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.71,1716,romance,900,4.8,2600,4.755,0.06363961030678918,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.02,1378,romance,900,5.32,2600,5.17,0.21213203435596475,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.11,1777,anxiety,2600,5.39,900,5.25,0.19798989873223286,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.36,1623,sadness,2600,4.8,900,5.08,0.39597979746446693,zLcfAt5xrpdA2kcYs0IcClMICgn2
3.66,1492,anxiety,900,4.21,2600,3.935,0.38890872965260104,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.37,1622,romance,2600,4.21,900,4.29,0.1131370849898477,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.99,1767,anxiety,2600,6.66,900,6.325,0.4737615433949868,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.56,0746,sadness,900,4.39,2600,4.475,0.12020815280171303,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.43,1174,disgust,2600,4.32,900,4.375,0.07778174593051983,zLcfAt5xrpdA2kcYs0IcClMICgn2
3.25,0758,anxiety,2600,3.0,900,3.125,0.1767766952966369,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.78,0982,joy,2600,5.14,900,4.96,0.2545584412271567,zLcfAt5xrpdA2kcYs0IcClMICgn2
6.05,2035,sadness,900,6.07,2600,6.0600000000000005,0.014142135623731277,zLcfAt5xrpdA2kcYs0IcClMICgn2
2.68,0600,sadness,900,3.12,2600,2.9000000000000004,0.31112698372208086,zLcfAt5xrpdA2kcYs0IcClMICgn2
6.03,1434,disgust,2600,6.19,900,6.11,0.1131370849898477,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.98,1159,joy,2600,5.13,900,5.055,0.10606601717798175,zLcfAt5xrpdA2kcYs0IcClMICgn2
2.42,1404,disgust,2600,2.96,900,2.69,0.3818376618407357,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.76,1169,sadness,2600,4.72,900,4.74,0.028284271247461926,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.53,1259,disgust,900,5.49,2600,5.51,0.028284271247461926,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.2,0905,disgust,900,3.06,2600,4.13,1.5132085117392118,zLcfAt5xrpdA2kcYs0IcClMICgn2
3.69,0312,sadness,2600,3.52,900,3.605,0.12020815280171303,zLcfAt5xrpdA2kcYs0IcClMICgn2
3.02,0059,disgust,900,3.41,2600,3.215,0.27577164466275367,zLcfAt5xrpdA2kcYs0IcClMICgn2
3.74,1932,joy,900,2.49,2600,3.115,0.8838834764831844,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.05,1238,romance,900,5.73,2600,5.390000000000001,0.4808326112068527,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.24,1848,joy,2600,4.59,900,4.415,0.24748737341529137,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.9,0009,sadness,2600,6.14,900,6.02,0.16970562748477094,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.33,0095,disgust,900,4.82,2600,4.575,0.34648232278140845,zLcfAt5xrpdA2kcYs0IcClMICgn2
3.02,1028,romance,2600,3.61,900,3.315,0.41719300090006295,zLcfAt5xrpdA2kcYs0IcClMICgn2
2.2,1137,disgust,900,2.09,2600,2.145,0.07778174593052045,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.54,1703,sadness,900,4.81,2600,4.675,0.19091883092036754,zLcfAt5xrpdA2kcYs0IcClMICgn2
6.05,0513,disgust,2600,5.17,900,5.609999999999999,0.6222539674441617,zLcfAt5xrpdA2kcYs0IcClMICgn2
1.39,1167,sadness,2600,1.78,900,1.585,0.2757716446627536,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.61,1829,romance,900,4.99,2600,4.800000000000001,0.268700576850888,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.61,1534,romance,900,4.37,2600,4.49,0.16970562748477155,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.02,0452,joy,2600,4.73,900,4.875,0.2050609665440982,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.23,1626,romance,900,4.46,2600,4.345000000000001,0.1626345596729056,zLcfAt5xrpdA2kcYs0IcClMICgn2
2.96,2060,joy,2600,1.98,900,2.4699999999999998,0.6929646455628166,zLcfAt5xrpdA2kcYs0IcClMICgn2
3.54,0824,romance,900,4.21,2600,3.875,0.4737615433949868,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.64,1928,romance,2600,5.04,900,4.84,0.2828427124746193,zLcfAt5xrpdA2kcYs0IcClMICgn2
2.02,0844,joy,2600,1.48,900,1.75,0.3818376618407357,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.26,0730,anxiety,2600,5.09,900,4.675,0.5868986283848344,zLcfAt5xrpdA2kcYs0IcClMICgn2
3.39,0115,anxiety,900,4.24,2600,3.8150000000000004,0.6010407640085654,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.83,0490,sadness,900,4.62,2600,4.725,0.14849242404917495,zLcfAt5xrpdA2kcYs0IcClMICgn2
1.95,1191,joy,2600,2.12,900,2.035,0.12020815280171318,zLcfAt5xrpdA2kcYs0IcClMICgn2
2.34,0520,romance,2600,3.69,900,3.0149999999999997,0.9545941546018393,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.33,1295,romance,2600,5.15,900,4.74,0.5798275605729691,zLcfAt5xrpdA2kcYs0IcClMICgn2
1.64,1943,sadness,2600,2.01,900,1.8249999999999997,0.2616295090390225,zLcfAt5xrpdA2kcYs0IcClMICgn2
6.02,1765,disgust,900,5.94,2600,5.98,0.05656854249492323,zLcfAt5xrpdA2kcYs0IcClMICgn2
1.95,0864,joy,900,2.95,2600,2.45,0.7071067811865477,zLcfAt5xrpdA2kcYs0IcClMICgn2
2.0,1402,anxiety,2600,1.92,900,1.96,0.05656854249492385,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.71,1850,joy,900,4.96,2600,5.335,0.5303300858899106,zLcfAt5xrpdA2kcYs0IcClMICgn2
3.71,1743,joy,900,1.98,2600,2.8449999999999998,1.2232947314527272,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.0,1365,joy,2600,5.51,900,5.255,0.36062445840513907,zLcfAt5xrpdA2kcYs0IcClMICgn2
3.66,0069,romance,900,4.26,2600,3.96,0.4242640687119283,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.02,1086,romance,2600,5.08,900,5.05,0.0424264068711932,zLcfAt5xrpdA2kcYs0IcClMICgn2
3.24,1756,romance,900,3.7,2600,3.47,0.3252691193458118,zLcfAt5xrpdA2kcYs0IcClMICgn2
7.0,0046,anxiety,900,6.9,2600,6.95,0.0707106781186545,zLcfAt5xrpdA2kcYs0IcClMICgn2
2.81,0271,anxiety,900,3.49,2600,3.1500000000000004,0.48083261120685244,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.0,1283,anxiety,2600,5.24,900,5.12,0.16970562748477155,zLcfAt5xrpdA2kcYs0IcClMICgn2
6.6,0079,disgust,900,6.58,2600,6.59,0.014142135623730649,zLcfAt5xrpdA2kcYs0IcClMICgn2
1.47,0891,sadness,2600,2.51,900,1.9899999999999998,0.7353910524340093,zLcfAt5xrpdA2kcYs0IcClMICgn2
2.95,1281,joy,900,4.2,2600,3.575,0.8838834764831844,zLcfAt5xrpdA2kcYs0IcClMICgn2
3.01,0282,disgust,900,2.52,2600,2.7649999999999997,0.3464823227814081,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.03,0548,anxiety,2600,5.77,900,5.4,0.5232590180780446,zLcfAt5xrpdA2kcYs0IcClMICgn2
3.05,0779,romance,900,3.43,2600,3.24,0.2687005768508883,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.05,0307,romance,2600,5.05,900,5.05,0.0,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.07,0566,disgust,2600,5.46,900,5.265000000000001,0.27577164466275333,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.11,1683,joy,900,5.66,2600,5.385,0.388908729652601,zLcfAt5xrpdA2kcYs0IcClMICgn2
2.5,1698,joy,2600,3.76,900,3.13,0.8909545442950497,zLcfAt5xrpdA2kcYs0IcClMICgn2
1.88,1898,joy,2600,1.95,900,1.915,0.049497474683058366,zLcfAt5xrpdA2kcYs0IcClMICgn2
3.44,1580,joy,2600,4.67,900,4.055,0.8697413408594534,zLcfAt5xrpdA2kcYs0IcClMICgn2
1.64,0969,anxiety,900,1.96,2600,1.7999999999999998,0.22627416997969527,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.51,1737,anxiety,900,6.53,2600,6.02,0.7212489168102788,zLcfAt5xrpdA2kcYs0IcClMICgn2
6.01,1485,sadness,900,5.7,2600,5.855,0.21920310216782946,zLcfAt5xrpdA2kcYs0IcClMICgn2
6.09,1101,sadness,2600,6.44,900,6.265000000000001,0.247487373415292,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.95,1114,anxiety,2600,3.63,900,4.29,0.933380951166243,zLcfAt5xrpdA2kcYs0IcClMICgn2
2.13,1428,joy,900,2.0,2600,2.065,0.0919238815542511,zLcfAt5xrpdA2kcYs0IcClMICgn2
3.05,2102,joy,900,4.18,2600,3.6149999999999998,0.7990306627407986,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.07,1725,sadness,2600,6.17,900,5.62,0.7778174593052021,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.98,1661,joy,2600,4.98,900,4.98,0.0,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.63,0829,disgust,2600,6.09,900,5.859999999999999,0.3252691193458118,zLcfAt5xrpdA2kcYs0IcClMICgn2
2.27,1206,joy,900,2.46,2600,2.365,0.134350288425444,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.02,1054,romance,900,4.94,2600,4.98,0.05656854249492323,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.98,1692,joy,2600,4.97,900,4.975,0.007071067811865952,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.46,1037,anxiety,900,5.33,2600,5.395,0.0919238815542511,zLcfAt5xrpdA2kcYs0IcClMICgn2
2.95,1329,sadness,2600,3.05,900,3.0,0.0707106781186545,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.05,1807,romance,2600,5.23,900,5.140000000000001,0.127279220613579,zLcfAt5xrpdA2kcYs0IcClMICgn2
3.22,1642,anxiety,2600,3.71,900,3.465,0.3464823227814081,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.05,1576,disgust,900,4.9,2600,4.975,0.10606601717798175,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.83,2121,anxiety,900,5.32,2600,5.075,0.34648232278140845,zLcfAt5xrpdA2kcYs0IcClMICgn2
3.62,1160,joy,900,1.97,2600,2.795,1.1667261889578036,zLcfAt5xrpdA2kcYs0IcClMICgn2
2.02,0255,sadness,2600,2.5,900,2.26,0.33941125496954283,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.22,0277,romance,2600,4.36,900,4.29,0.09899494936611705,zLcfAt5xrpdA2kcYs0IcClMICgn2
3.29,1231,sadness,900,3.9,2600,3.5949999999999998,0.4313351365237939,zLcfAt5xrpdA2kcYs0IcClMICgn2
2.0,1503,joy,900,2.1,2600,2.05,0.07071067811865482,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.12,0083,joy,900,5.51,2600,5.3149999999999995,0.27577164466275333,zLcfAt5xrpdA2kcYs0IcClMICgn2
1.96,1012,joy,2600,2.01,900,1.9849999999999999,0.03535533905932725,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.58,0489,anxiety,900,4.22,2600,4.4,0.2545584412271574,zLcfAt5xrpdA2kcYs0IcClMICgn2
5.9,0300,sadness,900,5.83,2600,5.865,0.049497474683058526,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.68,1279,sadness,2600,3.74,900,4.21,0.6646803743153543,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.96,2007,romance,900,5.05,2600,5.005,0.06363961030678918,zLcfAt5xrpdA2kcYs0IcClMICgn2
2.03,0103,romance,2600,1.49,900,1.7599999999999998,0.38183766184073553,zLcfAt5xrpdA2kcYs0IcClMICgn2
6.95,0460,anxiety,2600,6.95,900,6.95,0.0,zLcfAt5xrpdA2kcYs0IcClMICgn2
1.89,0522,anxiety,2600,2.72,900,2.305,0.5868986283848346,zLcfAt5xrpdA2kcYs0IcClMICgn2
2.87,2067,disgust,900,2.07,2600,2.4699999999999998,0.5656854249492381,zLcfAt5xrpdA2kcYs0IcClMICgn2
4.97,1756,romance,2600,,900,4.97,,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
2.85,1622,romance,2600,4.4,900,3.625,1.096015510839149,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.49,1402,anxiety,2600,4.29,900,4.890000000000001,0.8485281374238571,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.25,1174,disgust,2600,4.29,900,4.27,0.028284271247461926,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.38,0174,joy,2600,4.38,900,4.38,0.0,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
6.57,0566,disgust,2600,5.47,900,6.02,0.7778174593052027,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
2.55,2110,romance,900,4.49,2600,3.52,1.3717871555019026,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.76,0600,sadness,2600,5.53,900,5.145,0.5444722215136419,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.78,1943,sadness,900,5.66,2600,5.220000000000001,0.6222539674441617,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.77,1159,joy,900,5.41,2600,5.09,0.4525483399593908,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.91,0543,romance,900,5.54,2600,5.225,0.44547727214752486,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.6,1191,joy,2600,4.62,900,4.609999999999999,0.014142135623731277,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.83,1343,joy,900,4.37,2600,5.1,1.0323759005323594,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.73,1086,romance,2600,4.3,900,4.515000000000001,0.30405591591021586,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.58,0009,sadness,900,4.22,2600,4.4,0.2545584412271574,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.17,1434,disgust,900,5.24,2600,5.205,0.049497474683058526,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.51,0829,disgust,900,5.27,2600,5.39,0.16970562748477155,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.43,2067,disgust,900,5.01,2600,4.72,0.4101219330881976,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
6.18,1658,romance,2600,6.01,900,6.095,0.12020815280171303,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.89,0300,sadness,2600,5.17,900,5.029999999999999,0.19798989873223347,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.72,1576,disgust,900,4.33,2600,4.525,0.27577164466275333,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.79,1329,sadness,900,,2600,4.79,,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.85,0120,sadness,2600,5.5,900,5.175,0.45961940777125615,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.92,2119,sadness,900,4.26,2600,4.59,0.4666904755831215,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.89,1679,anxiety,900,4.27,2600,4.58,0.4384062043356595,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
2.92,0982,joy,900,5.57,2600,4.245,1.8738329701443512,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
3.05,0194,joy,2600,5.46,900,4.255,1.7041273426595795,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
3.36,2060,joy,900,5.18,2600,4.27,1.2869343417595163,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
3.56,1206,joy,2600,,900,3.56,,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
3.85,0844,joy,900,4.44,2600,4.1450000000000005,0.4171930009000632,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.81,0218,disgust,2600,4.85,900,5.33,0.6788225099390857,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.98,1757,disgust,900,4.95,2600,5.465,0.7283199846221442,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.87,0079,disgust,2600,4.13,900,5.0,1.2303657992645929,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
6.04,0779,romance,2600,5.27,900,5.654999999999999,0.5444722215136419,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.93,1752,sadness,2600,4.47,900,4.699999999999999,0.3252691193458118,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.27,0460,anxiety,2600,5.07,900,5.17,0.141421356237309,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.38,0255,sadness,2600,4.43,900,4.404999999999999,0.03535533905932725,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.34,0722,anxiety,2600,5.37,900,5.355,0.0212132034355966,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.43,1037,anxiety,2600,,900,5.43,,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.24,1765,disgust,900,5.08,2600,5.16,0.1131370849898477,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.08,1534,romance,900,4.38,2600,4.73,0.4949747468305834,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.47,1698,joy,900,5.39,2600,5.43,0.05656854249492385,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
6.68,0271,anxiety,900,6.16,2600,6.42,0.3676955262170044,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
6.03,0046,anxiety,900,4.61,2600,5.32,1.0040916292848974,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.27,2102,joy,900,4.8,2600,4.535,0.37476659402887036,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.3,1114,anxiety,900,5.63,2600,4.965,0.9404520189781083,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.39,2121,anxiety,2600,4.48,900,4.4350000000000005,0.0636396103067898,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.7,0377,anxiety,900,5.29,2600,4.995,0.41719300090006295,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.97,2007,romance,2600,3.63,900,4.3,0.9475230867899735,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.96,0522,anxiety,900,5.79,2600,5.375,0.5868986283848344,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.62,1492,anxiety,2600,4.44,900,4.53,0.12727922061357835,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.24,2006,disgust,900,5.18,2600,5.21,0.0424264068711932,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.41,1725,sadness,900,5.25,2600,4.83,0.5939696961966998,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.98,1035,disgust,2600,4.66,900,4.82,0.2262741699796954,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.3,1703,sadness,2600,6.05,900,5.675,0.5303300858899106,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.15,0103,romance,900,5.05,2600,5.1,0.07071067811865513,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.3,1716,romance,900,3.82,2600,4.56,1.0465180361560904,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.37,0774,sadness,2600,5.31,900,5.34,0.0424264068711932,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
6.03,0905,disgust,2600,4.32,900,5.175000000000001,1.2091525958289964,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
,0312,sadness,900,4.46,2600,4.46,,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.36,0115,anxiety,900,4.64,2600,5.0,0.5091168824543147,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.72,1283,anxiety,2600,4.58,900,5.15,0.8061017305526639,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.13,1970,disgust,2600,4.82,900,4.975,0.21920310216782946,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.68,0746,sadness,2600,4.62,900,5.15,0.7495331880577402,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.74,1028,romance,900,5.11,2600,5.425000000000001,0.44547727214752486,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.14,0417,disgust,900,5.69,2600,5.415,0.38890872965260165,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.14,1580,joy,900,4.76,2600,4.949999999999999,0.268700576850888,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.9,0911,anxiety,2600,4.42,900,5.16,1.0465180361560906,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.63,1503,joy,900,5.09,2600,5.359999999999999,0.3818376618407357,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.21,0730,anxiety,2600,4.79,900,5.0,0.2969848480983499,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.84,1850,joy,2600,5.37,900,5.105,0.37476659402887036,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
6.0,0489,anxiety,2600,5.28,900,5.640000000000001,0.5091168824543141,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.79,0190,anxiety,2600,5.19,900,4.99,0.2828427124746193,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
6.29,1909,romance,2600,4.84,900,5.5649999999999995,1.025304832720494,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.1,1737,anxiety,2600,4.17,900,4.635,0.657609306503489,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.91,1960,disgust,900,5.9,2600,5.405,0.7000357133746822,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.81,1683,joy,2600,4.52,900,4.664999999999999,0.2050609665440988,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.87,0909,disgust,900,4.95,2600,4.91,0.05656854249492385,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.2,1295,romance,900,5.5,2600,5.35,0.21213203435596412,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.6,0548,anxiety,900,4.44,2600,5.02,0.8202438661763947,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.89,1279,sadness,2600,4.44,900,5.165,1.0253048327204934,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.77,1829,romance,2600,4.52,900,5.145,0.8838834764831844,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
6.39,1378,romance,900,4.43,2600,5.41,1.3859292911256331,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.67,0744,anxiety,2600,4.38,900,5.025,0.9121677477306462,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.82,1777,anxiety,900,5.7,2600,5.26,0.6222539674441617,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.61,0520,romance,2600,5.38,900,5.495,0.16263455967290624,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
6.14,2035,sadness,900,4.42,2600,5.279999999999999,1.2162236636408617,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
2.53,1171,joy,2600,5.06,900,3.795,1.788980156401965,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.83,0490,sadness,900,5.37,2600,5.1,0.3818376618407357,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.33,0464,disgust,900,4.31,2600,4.32,0.014142135623731277,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.3,1898,joy,900,5.33,2600,4.8149999999999995,0.7283199846221442,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.93,1807,romance,900,4.97,2600,4.949999999999999,0.028284271247461926,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.21,1487,disgust,900,4.37,2600,4.29,0.1131370849898477,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.35,1743,joy,900,4.9,2600,4.625,0.38890872965260165,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.74,1054,romance,2600,5.32,900,5.03,0.4101219330881976,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.71,1928,romance,2600,5.8,900,5.255,0.7707463914933367,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.65,0491,anxiety,2600,5.66,900,5.155,0.7141778489984129,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.5,0059,disgust,2600,5.27,900,4.885,0.5444722215136413,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.61,0891,sadness,900,5.1,2600,4.855,0.34648232278140784,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.78,0513,disgust,900,5.87,2600,5.325,0.7707463914933367,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.6,1916,disgust,2600,5.19,900,4.895,0.41719300090006356,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.05,1767,anxiety,900,5.14,2600,5.095,0.06363961030678918,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.26,0069,romance,900,5.46,2600,5.359999999999999,0.14142135623730964,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
3.74,0758,anxiety,2600,4.79,900,4.265000000000001,0.7424621202458748,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.0,1511,sadness,2600,5.52,900,5.26,0.3676955262170044,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
5.46,1989,romance,900,4.3,2600,4.88,0.8202438661763952,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.82,0307,romance,900,5.9,2600,5.36,0.7636753236814714,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.57,0648,anxiety,900,5.41,2600,4.99,0.5939696961966998,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.48,1404,disgust,2600,5.39,900,4.9350000000000005,0.6434671708797578,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
4.81,1012,joy,2600,4.3,900,4.555,0.36062445840513907,uWKJMnyXNsfpl1rbhlaS2kBk6EB2
