videoID,emotionName,durationBlackScreen,rating,average_rating,variance_rating,subject_id
1160,joy,2600,5.77,5.505,0.37476659402886975,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0300,sadness,2600,4.89,4.994999999999999,0.14849242404917495,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0194,joy,2600,5.59,5.49,0.14142135623730964,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1054,romance,2600,5.52,6.1899999999999995,0.9475230867899742,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1743,joy,2600,4.62,3.81,1.145512985522207,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1259,disgust,2600,6.54,6.77,0.3252691193458118,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1012,joy,2600,2.66,2.64,0.028284271247461926,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1378,romance,2600,1.79,1.82,0.04242640687119289,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1534,romance,2600,1.26,1.19,0.09899494936611658,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0566,disgust,2600,4.67,4.525,0.2050609665440988,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1114,anxiety,2600,5.88,6.35,0.664680374315355,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1086,romance,2600,2.43,2.1500000000000004,0.39597979746446665,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0829,disgust,2600,6.09,5.88,0.2969848480983499,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1171,joy,2600,2.18,1.7600000000000002,0.5939696961967,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1428,joy,2600,3.06,2.87,0.268700576850888,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1622,romance,2600,4.42,4.35,0.09899494936611643,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0046,anxiety,2600,6.29,6.38,0.12727922061357835,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1402,anxiety,2600,4.46,4.720000000000001,0.367695526217005,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1943,sadness,2600,2.52,2.575,0.07778174593052013,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0513,disgust,2600,6.84,6.895,0.07778174593052045,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1343,joy,2600,4.4,4.550000000000001,0.21213203435596412,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0877,sadness,2600,5.5,5.9399999999999995,0.6222539674441617,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1642,anxiety,2600,6.42,5.715,0.9970205614730321,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0891,sadness,2600,2.63,2.445,0.26162950903902266,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0648,anxiety,2600,6.64,6.29,0.49497474683058273,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
2006,disgust,2600,2.76,3.0,0.3394112549695431,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1767,anxiety,2600,6.63,6.695,0.0919238815542511,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0969,anxiety,2600,5.49,4.375,1.5768481220460013,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0543,romance,2600,2.0,2.0949999999999998,0.134350288425444,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1487,disgust,2600,5.84,5.505,0.4737615433949868,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0282,disgust,2600,2.23,2.5700000000000003,0.48083261120685244,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0779,romance,2600,1.06,1.1600000000000001,0.14142135623730948,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1661,joy,2600,6.1,5.75,0.49497474683058273,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0271,anxiety,2600,5.24,5.15,0.127279220613579,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1511,sadness,2600,5.84,5.42,0.5939696961966998,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1703,sadness,2600,6.22,5.994999999999999,0.3181980515339465,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1137,disgust,2600,3.28,3.8,0.7353910524340098,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0009,sadness,2600,6.48,6.61,0.1838477631085022,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1683,joy,2600,4.74,4.87,0.1838477631085022,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0491,anxiety,2600,4.69,5.665,1.3788582233137672,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0083,joy,2600,5.4,5.6850000000000005,0.40305086527633166,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
2119,sadness,2600,6.82,6.895,0.10606601717798175,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0255,sadness,2600,3.55,4.125,0.8131727983645299,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0218,disgust,2600,6.19,6.35,0.2262741699796948,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1035,disgust,2600,4.35,3.91,0.6222539674441615,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0758,anxiety,2600,4.63,3.925,0.9970205614730319,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
2102,joy,2600,5.8,5.25,0.7778174593052021,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0377,anxiety,2600,6.96,6.91,0.0707106781186545,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0115,anxiety,2600,6.12,6.355,0.33234018715767716,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0460,anxiety,2600,7.0,6.7,0.4242640687119283,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1989,romance,2600,2.38,2.325,0.07778174593052013,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1752,sadness,2600,6.24,6.33,0.12727922061357835,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1698,joy,2600,2.14,2.3449999999999998,0.2899137802864843,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
0905,disgust,2600,5.72,5.455,0.37476659402886975,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
2121,anxiety,2600,6.72,6.855,0.19091883092036815,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
2062,sadness,2600,3.78,3.8049999999999997,0.03535533905932756,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1191,joy,2600,4.4,3.66,1.0465180361560906,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1238,romance,2600,5.99,4.765000000000001,1.7324116139070416,cOGoVG6nRrfmZFFNsDYm55hT8Bx2
1960,disgust,2600,1.99,2.485,0.7000357133746821,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1725,sadness,2600,1.94,2.87,1.3152186130069783,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1916,disgust,2600,2.02,2.51,0.6929646455628166,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0218,disgust,2600,4.22,4.605,0.5444722215136419,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1898,joy,2600,3.0,2.0,1.4142135623730951,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1329,sadness,2600,3.72,3.35,0.5232590180780453,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0083,joy,2600,1.99,2.48,0.6929646455628167,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1850,joy,2600,4.23,3.6100000000000003,0.876812408671319,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0909,disgust,2600,5.95,5.49,0.6505382386916236,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1137,disgust,2600,4.16,4.68,0.7353910524340094,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1404,disgust,2600,1.95,1.7349999999999999,0.3040559159102154,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
2060,joy,2600,1.86,1.4300000000000002,0.6081118318204309,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0307,romance,2600,3.02,3.0,0.028284271247461926,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0520,romance,2600,1.0,1.0,0.0,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0877,sadness,2600,6.03,5.53,0.7071067811865476,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0300,sadness,2600,4.97,4.984999999999999,0.0212132034355966,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
2067,disgust,2600,1.92,1.94,0.028284271247461926,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0489,anxiety,2600,5.04,5.029999999999999,0.014142135623731277,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1492,anxiety,2600,6.02,5.505,0.7283199846221434,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1167,sadness,2600,1.98,1.98,0.0,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1101,sadness,2600,1.95,3.47,2.149604614807105,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1037,anxiety,2600,4.14,2.57,2.220315292925759,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0758,anxiety,2600,1.0,1.0,0.0,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1159,joy,2600,2.0,2.0149999999999997,0.021213203435596288,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1743,joy,2600,1.02,1.01,0.014142135623730963,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1114,anxiety,2600,4.19,4.62,0.6081118318204305,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0174,joy,2600,3.0,2.465,0.7566042558696059,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0490,sadness,2600,3.79,3.88,0.1272792206135787,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0730,anxiety,2600,4.08,4.26,0.2545584412271574,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0115,anxiety,2600,4.37,4.41,0.05656854249492385,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1169,sadness,2600,2.99,3.35,0.5091168824543141,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1231,sadness,2600,4.32,3.145,1.661700935788387,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1238,romance,2600,5.97,5.99,0.028284271247461926,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
2007,romance,2600,4.17,4.605,0.6151828996322964,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0190,anxiety,2600,5.04,5.529999999999999,0.6929646455628162,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1485,sadness,2600,3.94,2.965,1.3788582233137676,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1279,sadness,2600,4.16,4.595000000000001,0.6151828996322964,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1343,joy,2600,3.0,2.48,0.7353910524340095,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1679,anxiety,2600,2.03,1.9899999999999998,0.0565685424949237,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1765,disgust,2600,4.99,4.515000000000001,0.6717514421272203,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0491,anxiety,2600,1.98,2.475,0.7000357133746822,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1989,romance,2600,3.01,3.405,0.5586143571373726,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0548,anxiety,2600,5.99,5.53,0.6505382386916236,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1295,romance,2600,2.96,2.975,0.0212132034355966,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1757,disgust,2600,3.96,2.955,1.4212846301849604,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0103,romance,2600,1.0,1.0,0.0,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1503,joy,2600,2.01,2.4749999999999996,0.6576093065034893,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0046,anxiety,2600,4.99,5.495,0.7141778489984129,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0120,sadness,2600,3.07,3.02,0.0707106781186545,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0271,anxiety,2600,4.12,3.555,0.7990306627407986,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1174,disgust,2600,6.97,6.525,0.629325035256027,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
2121,anxiety,2600,4.08,3.94,0.19798989873223347,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1028,romance,2600,1.0,1.0,0.0,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1487,disgust,2600,5.99,5.125,1.2232947314527276,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1716,romance,2600,2.01,2.49,0.678822509939086,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0079,disgust,2600,4.11,4.36,0.3535533905932738,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1534,romance,2600,1.0,1.0,0.0,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1206,joy,2600,1.0,1.0,0.0,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
2110,romance,2600,2.95,1.975,1.3788582233137678,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0824,romance,2600,2.9,3.5250000000000004,0.8838834764831848,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1428,joy,2600,1.0,1.0,0.0,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1829,romance,2600,2.07,2.0149999999999997,0.07778174593052013,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1943,sadness,2600,1.0,1.0150000000000001,0.021213203435596444,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0194,joy,2600,1.99,1.94,0.07071067811865482,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1683,joy,2600,4.94,4.985,0.06363961030678918,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1434,disgust,2600,1.95,1.94,0.014142135623730963,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1012,joy,2600,3.03,2.51,0.7353910524340093,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0648,anxiety,2600,5.04,4.01,1.456639969244288,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
0417,disgust,2600,2.01,1.505,0.7141778489984129,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1191,joy,2600,1.0,1.495,0.7000357133746821,aoee4EeXKFMjaH2Kj9IpJu6eC1I3
1012,joy,2600,6.22,6.105,0.1626345596729056,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
2060,joy,2600,4.3,3.165,1.605132393293463,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
2110,romance,2600,5.74,4.38,1.9233304448274093,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0911,anxiety,2600,5.88,5.88,,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1101,sadness,2600,5.93,6.029999999999999,0.14142135623730964,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1580,joy,2600,3.11,4.06,1.34350288425444,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0103,romance,2600,1.08,1.04,0.05656854249492385,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1271,disgust,2600,6.67,3.965,3.825447686219222,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1623,sadness,2600,6.03,6.03,,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
2007,romance,2600,6.67,5.85,1.1596551211459376,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0312,sadness,2600,1.34,1.17,0.24041630560342622,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0844,joy,2600,1.5,1.25,0.3535533905932738,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1716,romance,2600,6.28,6.09,0.268700576850888,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1679,anxiety,2600,6.8,5.995,1.138441917710341,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1503,joy,2600,4.95,3.95,1.4142135623730951,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1928,romance,2600,6.76,6.865,0.14849242404917495,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1909,romance,2600,6.75,6.875,0.1767766952966369,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0307,romance,2600,1.91,1.9049999999999998,0.007071067811865481,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0864,joy,2600,6.73,6.390000000000001,0.4808326112068527,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0489,anxiety,2600,5.15,4.065,1.5344217151748083,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1169,sadness,2600,3.75,4.425,0.9545941546018389,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0600,sadness,2600,1.95,1.65,0.42426406871192845,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0120,sadness,2600,1.1,1.05,0.07071067811865482,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1485,sadness,2600,6.48,6.33,0.21213203435596475,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1191,joy,2600,2.85,3.4349999999999996,0.8273149339882602,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0491,anxiety,2600,1.2,1.12,0.11313708498984755,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0513,disgust,2600,2.36,2.155,0.2899137802864844,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1159,joy,2600,3.05,3.57,0.7353910524340095,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0460,anxiety,2600,6.75,6.6899999999999995,0.08485281374238578,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1114,anxiety,2600,4.28,4.9399999999999995,0.9333809511662423,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
2067,disgust,2600,3.33,4.109999999999999,1.1030865786510138,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1160,joy,2600,3.19,3.035,0.21920310216782976,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0255,sadness,2600,1.22,1.1099999999999999,0.15556349186104043,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1767,anxiety,2600,6.47,6.654999999999999,0.26162950903902266,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1137,disgust,2600,2.9,2.6550000000000002,0.3464823227814081,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1402,anxiety,2600,2.34,1.9849999999999999,0.5020458146424487,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1037,anxiety,2600,6.58,6.445,0.19091883092036815,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1035,disgust,2600,1.35,1.24,0.1555634918610406,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0746,sadness,2600,3.59,3.195,0.5586143571373726,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0452,joy,2600,2.03,1.9849999999999999,0.06363961030678918,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1487,disgust,2600,6.12,6.555,0.6151828996322964,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1661,joy,2600,5.94,5.875,0.09192388155425173,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1295,romance,2600,3.97,3.47,0.7071067811865476,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1626,romance,2600,6.41,6.665,0.36062445840513907,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
2035,sadness,2600,6.56,6.63,0.09899494936611705,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0277,romance,2600,3.83,4.805,1.3788582233137678,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0909,disgust,2600,1.57,1.53,0.05656854249492385,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0905,disgust,2600,3.31,3.325,0.021213203435596288,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
2130,anxiety,2600,6.83,6.68,0.21213203435596412,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1174,disgust,2600,2.1,1.9,0.28284271247461906,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1086,romance,2600,5.39,5.6899999999999995,0.4242640687119289,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1171,joy,2600,2.19,1.915,0.38890872965260115,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1989,romance,2600,6.74,6.8100000000000005,0.09899494936611643,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1279,sadness,2600,1.54,1.46,0.1131370849898477,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0174,joy,2600,5.27,5.324999999999999,0.07778174593052045,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1916,disgust,2600,4.77,3.915,1.209152595828996,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
2121,anxiety,2600,6.82,6.46,0.5091168824543147,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1698,joy,2600,6.09,6.115,0.03535533905932725,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1970,disgust,2600,1.47,1.2349999999999999,0.3323401871576773,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0891,sadness,2600,1.92,1.615,0.4313351365237939,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0464,disgust,2600,6.56,6.08,0.6788225099390857,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1725,sadness,2600,1.5,1.72,0.31112698372208086,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0395,anxiety,2600,6.61,6.6899999999999995,0.11313708498984708,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1206,joy,2600,1.84,1.8599999999999999,0.02828427124746177,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0095,disgust,2600,4.18,3.505,0.9545941546018389,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0069,romance,2600,1.42,1.365,0.07778174593052013,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0722,anxiety,2600,6.78,6.74,0.05656854249492385,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
1642,anxiety,2600,6.47,6.535,0.0919238815542511,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0218,disgust,2600,3.79,3.415,0.5303300858899106,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0758,anxiety,2600,1.33,1.255,0.10606601717798222,p6Va7ibsTxT53JJxw7Uh5Eo8qWP2
0307,romance,2600,4.56,4.375,0.26162950903902205,hUYlC7L8PacJnWEkofJFRPoTyiP2
1960,disgust,2600,1.0,1.0,0.0,hUYlC7L8PacJnWEkofJFRPoTyiP2
1329,sadness,2600,2.72,2.79,0.09899494936611643,hUYlC7L8PacJnWEkofJFRPoTyiP2
0829,disgust,2600,7.0,7.0,0.0,hUYlC7L8PacJnWEkofJFRPoTyiP2
0722,anxiety,2600,4.72,4.55,0.24041630560342606,hUYlC7L8PacJnWEkofJFRPoTyiP2
1159,joy,2600,1.0,1.0,0.0,hUYlC7L8PacJnWEkofJFRPoTyiP2
1692,joy,2600,4.01,3.955,0.07778174593052013,hUYlC7L8PacJnWEkofJFRPoTyiP2
1777,anxiety,2600,1.0,1.0,0.0,hUYlC7L8PacJnWEkofJFRPoTyiP2
1404,disgust,2600,1.0,1.0,0.0,hUYlC7L8PacJnWEkofJFRPoTyiP2
1054,romance,2600,7.0,7.0,0.0,hUYlC7L8PacJnWEkofJFRPoTyiP2
0095,disgust,2600,4.66,4.66,,hUYlC7L8PacJnWEkofJFRPoTyiP2
0730,anxiety,2600,1.0,2.48,2.093036072312181,hUYlC7L8PacJnWEkofJFRPoTyiP2
0490,sadness,2600,6.98,6.945,0.049497474683058526,hUYlC7L8PacJnWEkofJFRPoTyiP2
0059,disgust,2600,6.95,5.955,1.4071424945612299,hUYlC7L8PacJnWEkofJFRPoTyiP2
2121,anxiety,2600,4.93,4.5649999999999995,0.5161879502661794,hUYlC7L8PacJnWEkofJFRPoTyiP2
0190,anxiety,2600,4.25,4.275,0.03535533905932725,hUYlC7L8PacJnWEkofJFRPoTyiP2
1661,joy,2600,4.11,2.825,1.8172644276494274,hUYlC7L8PacJnWEkofJFRPoTyiP2
2035,sadness,2600,3.99,5.495,2.1283914113715077,hUYlC7L8PacJnWEkofJFRPoTyiP2
0779,romance,2600,1.0,1.0,0.0,hUYlC7L8PacJnWEkofJFRPoTyiP2
1271,disgust,2600,7.0,7.0,0.0,hUYlC7L8PacJnWEkofJFRPoTyiP2
0255,sadness,2600,1.0,1.0,0.0,hUYlC7L8PacJnWEkofJFRPoTyiP2
0648,anxiety,2600,4.56,3.755,1.138441917710341,hUYlC7L8PacJnWEkofJFRPoTyiP2
0969,anxiety,2600,4.24,4.09,0.21213203435596445,hUYlC7L8PacJnWEkofJFRPoTyiP2
0774,sadness,2600,1.0,1.0,0.0,hUYlC7L8PacJnWEkofJFRPoTyiP2
1114,anxiety,2600,5.12,5.12,,hUYlC7L8PacJnWEkofJFRPoTyiP2
0911,anxiety,2600,4.41,4.2,0.2969848480983499,hUYlC7L8PacJnWEkofJFRPoTyiP2
1428,joy,2600,1.04,1.02,0.028284271247461926,hUYlC7L8PacJnWEkofJFRPoTyiP2
2060,joy,2600,1.0,1.025,0.03535533905932741,hUYlC7L8PacJnWEkofJFRPoTyiP2
1295,romance,2600,3.88,3.75,0.1838477631085022,hUYlC7L8PacJnWEkofJFRPoTyiP2
1757,disgust,2600,7.0,6.970000000000001,0.042426406871192576,hUYlC7L8PacJnWEkofJFRPoTyiP2
1580,joy,2600,1.05,1.0750000000000002,0.03535533905932741,hUYlC7L8PacJnWEkofJFRPoTyiP2
0864,joy,2600,1.0,1.95,1.3435028842544403,hUYlC7L8PacJnWEkofJFRPoTyiP2
1683,joy,2600,7.0,6.970000000000001,0.042426406871192576,hUYlC7L8PacJnWEkofJFRPoTyiP2
0115,anxiety,2600,1.06,1.03,0.04242640687119289,hUYlC7L8PacJnWEkofJFRPoTyiP2
0120,sadness,2600,1.0,1.0,0.0,hUYlC7L8PacJnWEkofJFRPoTyiP2
2130,anxiety,2600,7.0,7.0,0.0,hUYlC7L8PacJnWEkofJFRPoTyiP2
1279,sadness,2600,7.0,7.0,0.0,hUYlC7L8PacJnWEkofJFRPoTyiP2
1767,anxiety,2600,4.5,4.865,0.51618795026618,hUYlC7L8PacJnWEkofJFRPoTyiP2
0746,sadness,2600,7.0,6.029999999999999,1.3717871555019026,hUYlC7L8PacJnWEkofJFRPoTyiP2
0824,romance,2600,4.47,4.23,0.3394112549695425,hUYlC7L8PacJnWEkofJFRPoTyiP2
1765,disgust,2600,4.83,4.305,0.7424621202458751,hUYlC7L8PacJnWEkofJFRPoTyiP2
0543,romance,2600,1.05,1.025,0.03535533905932741,hUYlC7L8PacJnWEkofJFRPoTyiP2
1206,joy,2600,1.0,1.08,0.11313708498984755,hUYlC7L8PacJnWEkofJFRPoTyiP2
0905,disgust,2600,6.99,6.965,0.03535533905932725,hUYlC7L8PacJnWEkofJFRPoTyiP2
1916,disgust,2600,7.0,7.0,0.0,hUYlC7L8PacJnWEkofJFRPoTyiP2
0909,disgust,2600,1.0,1.05,0.07071067811865482,hUYlC7L8PacJnWEkofJFRPoTyiP2
1492,anxiety,2600,3.96,3.995,0.049497474683058526,hUYlC7L8PacJnWEkofJFRPoTyiP2
0464,disgust,2600,1.0,3.98,4.214356415871824,hUYlC7L8PacJnWEkofJFRPoTyiP2
1167,sadness,2600,1.0,1.0,0.0,hUYlC7L8PacJnWEkofJFRPoTyiP2
1485,sadness,2600,7.0,7.0,0.0,hUYlC7L8PacJnWEkofJFRPoTyiP2
0844,joy,2600,1.0,1.0,0.0,hUYlC7L8PacJnWEkofJFRPoTyiP2
